report_month,plant_name,item_name,month_actual
July 2011-12,DSP,Oven Pushing(nos/d),267.0
August 2011-12,DSP,Oven Pushing(nos/d),254.806
September 2011-12,DSP,Oven Pushing(nos/d),257.366666666667
October 2011-12,DSP,Oven Pushing(nos/d),268.129032258065
November 2011-12,DSP,Oven Pushing(nos/d),270.0
December 2011-12,DSP,Oven Pushing(nos/d),273.0
January 2011-12,DSP,Oven Pushing(nos/d),274.967741935484
February 2011-12,DSP,Oven Pushing(nos/d),268.724137931034
March 2011-12,DSP,Oven Pushing(nos/d),288.0
April 2010-11,DSP,Oven Pushing(nos/d),304.166666666667
May 2010-11,DSP,Oven Pushing(nos/d),304.903225806452
June 2010-11,DSP,Oven Pushing(nos/d),305.4
July 2010-11,DSP,Oven Pushing(nos/d),304.0
August 2010-11,DSP,Oven Pushing(nos/d),302.903225806452
September 2010-11,DSP,Oven Pushing(nos/d),307.166666666667
October 2010-11,DSP,Oven Pushing(nos/d),309.258064516129
November 2010-11,DSP,Oven Pushing(nos/d),309.833333333333
December 2010-11,DSP,Oven Pushing(nos/d),304.612903225806
January 2010-11,DSP,Oven Pushing(nos/d),302.032258064516
February 2010-11,DSP,Oven Pushing(nos/d),291.0
March 2010-11,DSP,Oven Pushing(nos/d),294.129032258065
April 2009-10,DSP,Oven Pushing(nos/d),298.6
May 2009-10,DSP,Oven Pushing(nos/d),298.612903225806
June 2009-10,DSP,Oven Pushing(nos/d),301.266666666667
July 2009-10,DSP,Oven Pushing(nos/d),302.806451612903
August 2009-10,DSP,Oven Pushing(nos/d),301.774193548387
September 2009-10,DSP,Oven Pushing(nos/d),299.6
October 2009-10,DSP,Oven Pushing(nos/d),296.032258064516
November 2009-10,DSP,Oven Pushing(nos/d),300.566666666667
December 2009-10,DSP,Oven Pushing(nos/d),309.838709677419
January 2009-10,DSP,Oven Pushing(nos/d),311.322580645161
February 2009-10,DSP,Oven Pushing(nos/d),312.25
March 2009-10,DSP,Oven Pushing(nos/d),308.741935483871
April 2008-09,DSP,Oven Pushing(nos/d),290.033333333333
May 2008-09,DSP,Oven Pushing(nos/d),290.193548387097
June 2008-09,DSP,Oven Pushing(nos/d),293.1
July 2008-09,DSP,Oven Pushing(nos/d),298.709677419355
August 2008-09,DSP,Oven Pushing(nos/d),301.612903225806
September 2008-09,DSP,Oven Pushing(nos/d),304.766666666667
October 2008-09,DSP,Oven Pushing(nos/d),307.096774193548
November 2008-09,DSP,Oven Pushing(nos/d),297.666666666667
December 2008-09,DSP,Oven Pushing(nos/d),285.612903225806
January 2008-09,DSP,Oven Pushing(nos/d),284.612903225806
February 2008-09,DSP,Oven Pushing(nos/d),289.464285714286
March 2008-09,DSP,Oven Pushing(nos/d),291.129032258065
April 2007-08,DSP,Oven Pushing(nos/d),309.233333333333
May 2007-08,DSP,Oven Pushing(nos/d),310.032258064516
June 2007-08,DSP,Oven Pushing(nos/d),308.5
July 2007-08,DSP,Oven Pushing(nos/d),286.612903225806
August 2007-08,DSP,Oven Pushing(nos/d),294.709677419355
September 2007-08,DSP,Oven Pushing(nos/d),292.933333333333
October 2007-08,DSP,Oven Pushing(nos/d),302.354838709677
November 2007-08,DSP,Oven Pushing(nos/d),308.033333333333
December 2007-08,DSP,Oven Pushing(nos/d),311.258064516129
January 2007-08,DSP,Oven Pushing(nos/d),314.064516129032
February 2007-08,DSP,Oven Pushing(nos/d),300.0
March 2007-08,DSP,Oven Pushing(nos/d),290.548387096774
April 2006-07,DSP,Oven Pushing(nos/d),283.833333333333
May 2006-07,DSP,Oven Pushing(nos/d),292.096774193548
June 2006-07,DSP,Oven Pushing(nos/d),286.733333333333
July 2006-07,DSP,Oven Pushing(nos/d),275.645161290323
August 2006-07,DSP,Oven Pushing(nos/d),270.096774193548
September 2006-07,DSP,Oven Pushing(nos/d),270.633333333333
October 2006-07,DSP,Oven Pushing(nos/d),295.935483870968
November 2006-07,DSP,Oven Pushing(nos/d),310.166666666667
December 2006-07,DSP,Oven Pushing(nos/d),313.096774193548
January 2006-07,DSP,Oven Pushing(nos/d),312.225806451613
February 2006-07,DSP,Oven Pushing(nos/d),315.214285714286
March 2006-07,DSP,Oven Pushing(nos/d),315.354838709677
April 2005-06,DSP,Oven Pushing(nos/d),300.9
May 2005-06,DSP,Oven Pushing(nos/d),299.096774193548
June 2005-06,DSP,Oven Pushing(nos/d),284.2
July 2005-06,DSP,Oven Pushing(nos/d),279.709677419355
August 2005-06,DSP,Oven Pushing(nos/d),285.677419354839
September 2005-06,DSP,Oven Pushing(nos/d),295.3
October 2005-06,DSP,Oven Pushing(nos/d),286.903225806452
November 2005-06,DSP,Oven Pushing(nos/d),298.833333333333
December 2005-06,DSP,Oven Pushing(nos/d),310.483870967742
January 2005-06,DSP,Oven Pushing(nos/d),307.548387096774
February 2005-06,DSP,Oven Pushing(nos/d),305.75
March 2005-06,DSP,Oven Pushing(nos/d),302.41935483871
April 2004-05,DSP,Oven Pushing(nos/d),241.033333333333
May 2004-05,DSP,Oven Pushing(nos/d),238.0
June 2004-05,DSP,Oven Pushing(nos/d),239.566666666667
July 2004-05,DSP,Oven Pushing(nos/d),249.0
August 2004-05,DSP,Oven Pushing(nos/d),240.1
September 2004-05,DSP,Oven Pushing(nos/d),266.9
October 2004-05,DSP,Oven Pushing(nos/d),300.645161290323
November 2004-05,DSP,Oven Pushing(nos/d),311.366666666667
December 2004-05,DSP,Oven Pushing(nos/d),310.064516129032
January 2004-05,DSP,Oven Pushing(nos/d),305.290322580645
February 2004-05,DSP,Oven Pushing(nos/d),303.321428571429
March 2004-05,DSP,Oven Pushing(nos/d),303.838709677419
April 2003-04,DSP,Oven Pushing(nos/d),272.633333333333
May 2003-04,DSP,Oven Pushing(nos/d),269.322580645161
June 2003-04,DSP,Oven Pushing(nos/d),267.2
July 2003-04,DSP,Oven Pushing(nos/d),301.645161290323
August 2003-04,DSP,Oven Pushing(nos/d),300.935483870968
September 2003-04,DSP,Oven Pushing(nos/d),308.8
October 2003-04,DSP,Oven Pushing(nos/d),307.516129032258
November 2003-04,DSP,Oven Pushing(nos/d),304.466666666667
December 2003-04,DSP,Oven Pushing(nos/d),311.774193548387
January 2003-04,DSP,Oven Pushing(nos/d),315.032258064516
February 2003-04,DSP,Oven Pushing(nos/d),306.448275862069
March 2003-04,DSP,Oven Pushing(nos/d),257.322580645161
April 2002-03,DSP,Oven Pushing(nos/d),277.0
May 2002-03,DSP,Oven Pushing(nos/d),275.032258064516
June 2002-03,DSP,Oven Pushing(nos/d),267.066666666667
July 2002-03,DSP,Oven Pushing(nos/d),273.387096774194
August 2002-03,DSP,Oven Pushing(nos/d),275.0
September 2002-03,DSP,Oven Pushing(nos/d),270.766666666667
October 2002-03,DSP,Oven Pushing(nos/d),276.838709677419
November 2002-03,DSP,Oven Pushing(nos/d),282.233333333333
December 2002-03,DSP,Oven Pushing(nos/d),281.451612903226
January 2002-03,DSP,Oven Pushing(nos/d),281.838709677419
February 2002-03,DSP,Oven Pushing(nos/d),283.178571428571
March 2002-03,DSP,Oven Pushing(nos/d),280.4
April 2001-02,DSP,Oven Pushing(nos/d),269.0
May 2001-02,DSP,Oven Pushing(nos/d),269.322580645161
June 2001-02,DSP,Oven Pushing(nos/d),266.533333333333
July 2001-02,DSP,Oven Pushing(nos/d),270.0
August 2001-02,DSP,Oven Pushing(nos/d),267.387096774194
September 2001-02,DSP,Oven Pushing(nos/d),275.8
October 2001-02,DSP,Oven Pushing(nos/d),275.0
November 2001-02,DSP,Oven Pushing(nos/d),273.933333333333
December 2001-02,DSP,Oven Pushing(nos/d),270.0
January 2001-02,DSP,Oven Pushing(nos/d),277.225806451613
February 2001-02,DSP,Oven Pushing(nos/d),280.321428571429
March 2001-02,DSP,Oven Pushing(nos/d),280.548387096774
April 2000-01,DSP,Oven Pushing(nos/d),273.533333333333
May 2000-01,DSP,Oven Pushing(nos/d),274.354838709677
June 2000-01,DSP,Oven Pushing(nos/d),268.0
July 2000-01,DSP,Oven Pushing(nos/d),269.032258064516
August 2000-01,DSP,Oven Pushing(nos/d),270.612903225806
September 2000-01,DSP,Oven Pushing(nos/d),268.933333333333
October 2000-01,DSP,Oven Pushing(nos/d),270.0
November 2000-01,DSP,Oven Pushing(nos/d),264.5
December 2000-01,DSP,Oven Pushing(nos/d),244.516129032258
January 2000-01,DSP,Oven Pushing(nos/d),263.548387096774
February 2000-01,DSP,Oven Pushing(nos/d),280.0
March 2000-01,DSP,Oven Pushing(nos/d),286.161290322581
April 2025-26,RSP,Oven Pushing(nos/d),532.2675
May 2025-26,RSP,Oven Pushing(nos/d),520.3379032258065
June 2025-26,RSP,Oven Pushing(nos/d),508.6425
July 2025-26,RSP,Oven Pushing(nos/d),499.77016129032256
August 2025-26,RSP,Oven Pushing(nos/d),505.86370967741937
September 2025-26,RSP,Oven Pushing(nos/d),505.525
October 2025-26,RSP,Oven Pushing(nos/d),507.955
November 2025-26,RSP,Oven Pushing(nos/d),515.255
December 2025-26,RSP,Oven Pushing(nos/d),519.89
January 2025-26,RSP,Oven Pushing(nos/d),527.6475
February 2025-26,RSP,Oven Pushing(nos/d),530.3625
March 2025-26,RSP,Oven Pushing(nos/d),534.0025
April 2024-25,RSP,Oven Pushing(nos/d),504.6673333333333
May 2024-25,RSP,Oven Pushing(nos/d),489.6483870967742
June 2024-25,RSP,Oven Pushing(nos/d),495.46899999999994
July 2024-25,RSP,Oven Pushing(nos/d),494.0983870967742
August 2024-25,RSP,Oven Pushing(nos/d),492.26129032258063
September 2024-25,RSP,Oven Pushing(nos/d),491.91599999999994
October 2024-25,RSP,Oven Pushing(nos/d),496.0445161290322
November 2024-25,RSP,Oven Pushing(nos/d),491.241
December 2024-25,RSP,Oven Pushing(nos/d),503.3838709677419
January 2024-25,RSP,Oven Pushing(nos/d),507.20064516129037
February 2024-25,RSP,Oven Pushing(nos/d),504.45785714285716
March 2024-25,RSP,Oven Pushing(nos/d),516.29
April 2023-24,RSP,Oven Pushing(nos/d),519.2663333333334
May 2023-24,RSP,Oven Pushing(nos/d),518.1303225806452
June 2023-24,RSP,Oven Pushing(nos/d),503.298
July 2023-24,RSP,Oven Pushing(nos/d),513.896129032258
August 2023-24,RSP,Oven Pushing(nos/d),510.50354838709677
September 2023-24,RSP,Oven Pushing(nos/d),510.24966666666666
October 2023-24,RSP,Oven Pushing(nos/d),512.5654838709677
November 2023-24,RSP,Oven Pushing(nos/d),515.437
December 2023-24,RSP,Oven Pushing(nos/d),507.0896774193548
January 2023-24,RSP,Oven Pushing(nos/d),509.2451612903226
February 2023-24,RSP,Oven Pushing(nos/d),502.6551724137931
March 2023-24,RSP,Oven Pushing(nos/d),504.0967741935484
April 2022-23,RSP,Oven Pushing(nos/d),526.1743333333333
May 2022-23,RSP,Oven Pushing(nos/d),512.3758064516129
June 2022-23,RSP,Oven Pushing(nos/d),489.1666666666667
July 2022-23,RSP,Oven Pushing(nos/d),513.6774193548387
August 2022-23,RSP,Oven Pushing(nos/d),510.8709677419355
September 2022-23,RSP,Oven Pushing(nos/d),529.016
October 2022-23,RSP,Oven Pushing(nos/d),530.3225806451613
November 2022-23,RSP,Oven Pushing(nos/d),527.6333333333333
December 2022-23,RSP,Oven Pushing(nos/d),528.6451612903226
January 2022-23,RSP,Oven Pushing(nos/d),524.0967741935484
February 2022-23,RSP,Oven Pushing(nos/d),514.6071428571429
March 2022-23,RSP,Oven Pushing(nos/d),517.1612903225806
April 2021-22,RSP,Oven Pushing(nos/d),501.16833333333335
May 2021-22,RSP,Oven Pushing(nos/d),513.7809677419355
June 2021-22,RSP,Oven Pushing(nos/d),479.3353333333333
July 2021-22,RSP,Oven Pushing(nos/d),518.2412903225807
August 2021-22,RSP,Oven Pushing(nos/d),527.6548387096774
September 2021-22,RSP,Oven Pushing(nos/d),514.0176666666666
October 2021-22,RSP,Oven Pushing(nos/d),526.9264516129033
November 2021-22,RSP,Oven Pushing(nos/d),527.9606666666666
December 2021-22,RSP,Oven Pushing(nos/d),532.7993548387096
January 2021-22,RSP,Oven Pushing(nos/d),523.8641935483871
February 2021-22,RSP,Oven Pushing(nos/d),532.9346428571428
March 2021-22,RSP,Oven Pushing(nos/d),534.483870967742
April 2020-21,RSP,Oven Pushing(nos/d),327.719
May 2020-21,RSP,Oven Pushing(nos/d),315.2903225806452
June 2020-21,RSP,Oven Pushing(nos/d),327.03333333333336
July 2020-21,RSP,Oven Pushing(nos/d),426.06451612903226
August 2020-21,RSP,Oven Pushing(nos/d),466.48387096774195
September 2020-21,RSP,Oven Pushing(nos/d),495.222
October 2020-21,RSP,Oven Pushing(nos/d),501.8709677419355
November 2020-21,RSP,Oven Pushing(nos/d),501.9
December 2020-21,RSP,Oven Pushing(nos/d),504.5806451612903
January 2020-21,RSP,Oven Pushing(nos/d),513.8709677419355
February 2020-21,RSP,Oven Pushing(nos/d),518.3571428571429
March 2020-21,RSP,Oven Pushing(nos/d),520.5483870967741
April 2019-20,RSP,Oven Pushing(nos/d),480.833333333333
May 2019-20,RSP,Oven Pushing(nos/d),484.774193548387
June 2019-20,RSP,Oven Pushing(nos/d),496.0
July 2019-20,RSP,Oven Pushing(nos/d),493.838709677419
August 2019-20,RSP,Oven Pushing(nos/d),466.381935483871
September 2019-20,RSP,Oven Pushing(nos/d),466.866666666667
October 2019-20,RSP,Oven Pushing(nos/d),472.995161290323
November 2019-20,RSP,Oven Pushing(nos/d),478.233333333333
December 2019-20,RSP,Oven Pushing(nos/d),469.779032258064
January 2019-20,RSP,Oven Pushing(nos/d),475.86935483871
February 2019-20,RSP,Oven Pushing(nos/d),485.793103448276
March 2019-20,RSP,Oven Pushing(nos/d),480.387096774194
April 2018-19,RSP,Oven Pushing(nos/d),431.6
May 2018-19,RSP,Oven Pushing(nos/d),461.133612903226
June 2018-19,RSP,Oven Pushing(nos/d),455.933333333333
July 2018-19,RSP,Oven Pushing(nos/d),440.254193548387
August 2018-19,RSP,Oven Pushing(nos/d),449.41935483871
September 2018-19,RSP,Oven Pushing(nos/d),469.699
October 2018-19,RSP,Oven Pushing(nos/d),477.046451612903
November 2018-19,RSP,Oven Pushing(nos/d),498.733333333333
December 2018-19,RSP,Oven Pushing(nos/d),499.193548387097
January 2018-19,RSP,Oven Pushing(nos/d),506.355
February 2018-19,RSP,Oven Pushing(nos/d),494.0
March 2018-19,RSP,Oven Pushing(nos/d),490.8
April 2017-18,RSP,Oven Pushing(nos/d),473.333333333333
May 2017-18,RSP,Oven Pushing(nos/d),401.967741935484
June 2017-18,RSP,Oven Pushing(nos/d),374.633333333333
July 2017-18,RSP,Oven Pushing(nos/d),396.806451612903
August 2017-18,RSP,Oven Pushing(nos/d),451.032258064516
September 2017-18,RSP,Oven Pushing(nos/d),457.617
October 2017-18,RSP,Oven Pushing(nos/d),453.46
November 2017-18,RSP,Oven Pushing(nos/d),432.666666666667
December 2017-18,RSP,Oven Pushing(nos/d),427.956
January 2017-18,RSP,Oven Pushing(nos/d),440.193548387097
February 2017-18,RSP,Oven Pushing(nos/d),432.535714285714
March 2017-18,RSP,Oven Pushing(nos/d),434.935483870968
April 2016-17,RSP,Oven Pushing(nos/d),364.8
May 2016-17,RSP,Oven Pushing(nos/d),375.548387096774
June 2016-17,RSP,Oven Pushing(nos/d),373.0
July 2016-17,RSP,Oven Pushing(nos/d),380.161290322581
August 2016-17,RSP,Oven Pushing(nos/d),375.806451612903
September 2016-17,RSP,Oven Pushing(nos/d),381.733333333333
October 2016-17,RSP,Oven Pushing(nos/d),382.387096774194
November 2016-17,RSP,Oven Pushing(nos/d),428.209
December 2016-17,RSP,Oven Pushing(nos/d),451.225806451613
January 2016-17,RSP,Oven Pushing(nos/d),476.935483870968
February 2016-17,RSP,Oven Pushing(nos/d),465.214285714286
March 2016-17,RSP,Oven Pushing(nos/d),478.774193548387
April 2015-16,RSP,Oven Pushing(nos/d),465.6
May 2015-16,RSP,Oven Pushing(nos/d),461.225806451613
June 2015-16,RSP,Oven Pushing(nos/d),458.266666666667
July 2015-16,RSP,Oven Pushing(nos/d),457.58064516129
August 2015-16,RSP,Oven Pushing(nos/d),457.064516129032
September 2015-16,RSP,Oven Pushing(nos/d),444.966666666667
October 2015-16,RSP,Oven Pushing(nos/d),457.935483870968
November 2015-16,RSP,Oven Pushing(nos/d),491.2
December 2015-16,RSP,Oven Pushing(nos/d),408.548387096774
January 2015-16,RSP,Oven Pushing(nos/d),416.58064516129
February 2015-16,RSP,Oven Pushing(nos/d),389.896551724138
March 2015-16,RSP,Oven Pushing(nos/d),394.193548387097
April 2014-15,RSP,Oven Pushing(nos/d),500.333333333333
May 2014-15,RSP,Oven Pushing(nos/d),493.322580645161
June 2014-15,RSP,Oven Pushing(nos/d),466.133333333333
July 2014-15,RSP,Oven Pushing(nos/d),459.935483870968
August 2014-15,RSP,Oven Pushing(nos/d),444.096774193548
September 2014-15,RSP,Oven Pushing(nos/d),482.0
October 2014-15,RSP,Oven Pushing(nos/d),448.903
November 2014-15,RSP,Oven Pushing(nos/d),440.766666666667
December 2014-15,RSP,Oven Pushing(nos/d),472.645161290323
January 2014-15,RSP,Oven Pushing(nos/d),448.774193548387
February 2014-15,RSP,Oven Pushing(nos/d),478.428571428571
March 2014-15,RSP,Oven Pushing(nos/d),494.612903225806
April 2013-14,RSP,Oven Pushing(nos/d),431.9
May 2013-14,RSP,Oven Pushing(nos/d),443.742
June 2013-14,RSP,Oven Pushing(nos/d),452.1
July 2013-14,RSP,Oven Pushing(nos/d),465.516
August 2013-14,RSP,Oven Pushing(nos/d),470.354838709677
September 2013-14,RSP,Oven Pushing(nos/d),477.633
October 2013-14,RSP,Oven Pushing(nos/d),468.839
November 2013-14,RSP,Oven Pushing(nos/d),482.4
December 2013-14,RSP,Oven Pushing(nos/d),474.774
January 2013-14,RSP,Oven Pushing(nos/d),469.355
February 2013-14,RSP,Oven Pushing(nos/d),476.25
March 2013-14,RSP,Oven Pushing(nos/d),444.677
April 2012-13,RSP,Oven Pushing(nos/d),361.366666666667
May 2012-13,RSP,Oven Pushing(nos/d),361.0
June 2012-13,RSP,Oven Pushing(nos/d),360.0
July 2012-13,RSP,Oven Pushing(nos/d),362.0
August 2012-13,RSP,Oven Pushing(nos/d),360.387
September 2012-13,RSP,Oven Pushing(nos/d),360.533333333333
October 2012-13,RSP,Oven Pushing(nos/d),362.097
November 2012-13,RSP,Oven Pushing(nos/d),360.7
December 2012-13,RSP,Oven Pushing(nos/d),362.0
January 2012-13,RSP,Oven Pushing(nos/d),362.0
February 2012-13,RSP,Oven Pushing(nos/d),362.0
March 2012-13,RSP,Oven Pushing(nos/d),361.355
April 2011-12,RSP,Oven Pushing(nos/d),360.0
May 2011-12,RSP,Oven Pushing(nos/d),360.0
June 2011-12,RSP,Oven Pushing(nos/d),360.0
July 2011-12,RSP,Oven Pushing(nos/d),358.0
August 2011-12,RSP,Oven Pushing(nos/d),362.0
September 2011-12,RSP,Oven Pushing(nos/d),357.933333333333
October 2011-12,RSP,Oven Pushing(nos/d),362.0
November 2011-12,RSP,Oven Pushing(nos/d),361.2
December 2011-12,RSP,Oven Pushing(nos/d),362.0
January 2011-12,RSP,Oven Pushing(nos/d),362.0
February 2011-12,RSP,Oven Pushing(nos/d),362.0
March 2011-12,RSP,Oven Pushing(nos/d),362.0
April 2010-11,RSP,Oven Pushing(nos/d),354.066666666667
May 2010-11,RSP,Oven Pushing(nos/d),354.451612903226
June 2010-11,RSP,Oven Pushing(nos/d),354.433333333333
July 2010-11,RSP,Oven Pushing(nos/d),354.451612903226
August 2010-11,RSP,Oven Pushing(nos/d),355.0
September 2010-11,RSP,Oven Pushing(nos/d),358.0
October 2010-11,RSP,Oven Pushing(nos/d),358.0
November 2010-11,RSP,Oven Pushing(nos/d),358.0
December 2010-11,RSP,Oven Pushing(nos/d),357.096774193548
January 2010-11,RSP,Oven Pushing(nos/d),360.0
February 2010-11,RSP,Oven Pushing(nos/d),360.0
March 2010-11,RSP,Oven Pushing(nos/d),360.0
April 2009-10,RSP,Oven Pushing(nos/d),345.3
May 2009-10,RSP,Oven Pushing(nos/d),343.741935483871
June 2009-10,RSP,Oven Pushing(nos/d),343.566666666667
July 2009-10,RSP,Oven Pushing(nos/d),345.0
August 2009-10,RSP,Oven Pushing(nos/d),345.612903225806
September 2009-10,RSP,Oven Pushing(nos/d),346.666666666667
October 2009-10,RSP,Oven Pushing(nos/d),341.161290322581
November 2009-10,RSP,Oven Pushing(nos/d),345.366666666667
December 2009-10,RSP,Oven Pushing(nos/d),350.387096774194
January 2009-10,RSP,Oven Pushing(nos/d),350.774193548387
February 2009-10,RSP,Oven Pushing(nos/d),347.214285714286
March 2009-10,RSP,Oven Pushing(nos/d),349.935483870968
April 2008-09,RSP,Oven Pushing(nos/d),299.8
May 2008-09,RSP,Oven Pushing(nos/d),311.838709677419
June 2008-09,RSP,Oven Pushing(nos/d),325.5
July 2008-09,RSP,Oven Pushing(nos/d),338.290322580645
August 2008-09,RSP,Oven Pushing(nos/d),345.41935483871
September 2008-09,RSP,Oven Pushing(nos/d),349.333333333333
October 2008-09,RSP,Oven Pushing(nos/d),350.161290322581
November 2008-09,RSP,Oven Pushing(nos/d),350.533333333333
December 2008-09,RSP,Oven Pushing(nos/d),331.774193548387
January 2008-09,RSP,Oven Pushing(nos/d),320.0
February 2008-09,RSP,Oven Pushing(nos/d),320.321428571429
March 2008-09,RSP,Oven Pushing(nos/d),332.709677419355
April 2007-08,RSP,Oven Pushing(nos/d),253.333333333333
May 2007-08,RSP,Oven Pushing(nos/d),253.516129032258
June 2007-08,RSP,Oven Pushing(nos/d),324.733333333333
July 2007-08,RSP,Oven Pushing(nos/d),329.129032258065
August 2007-08,RSP,Oven Pushing(nos/d),303.096774193548
September 2007-08,RSP,Oven Pushing(nos/d),324.9
October 2007-08,RSP,Oven Pushing(nos/d),330.290322580645
November 2007-08,RSP,Oven Pushing(nos/d),330.7
December 2007-08,RSP,Oven Pushing(nos/d),334.0
January 2007-08,RSP,Oven Pushing(nos/d),328.483870967742
February 2007-08,RSP,Oven Pushing(nos/d),315.862068965517
March 2007-08,RSP,Oven Pushing(nos/d),298.0
April 2006-07,RSP,Oven Pushing(nos/d),288.2
May 2006-07,RSP,Oven Pushing(nos/d),295.0
June 2006-07,RSP,Oven Pushing(nos/d),296.933333333333
July 2006-07,RSP,Oven Pushing(nos/d),298.032258064516
August 2006-07,RSP,Oven Pushing(nos/d),297.193548387097
September 2006-07,RSP,Oven Pushing(nos/d),289.7
October 2006-07,RSP,Oven Pushing(nos/d),293.096774193548
November 2006-07,RSP,Oven Pushing(nos/d),300.033333333333
December 2006-07,RSP,Oven Pushing(nos/d),300.870967741935
January 2006-07,RSP,Oven Pushing(nos/d),264.806451612903
February 2006-07,RSP,Oven Pushing(nos/d),257.107142857143
March 2006-07,RSP,Oven Pushing(nos/d),253.483870967742
April 2005-06,RSP,Oven Pushing(nos/d),296.166666666667
May 2005-06,RSP,Oven Pushing(nos/d),290.935483870968
June 2005-06,RSP,Oven Pushing(nos/d),284.6
July 2005-06,RSP,Oven Pushing(nos/d),285.096774193548
August 2005-06,RSP,Oven Pushing(nos/d),283.064516129032
September 2005-06,RSP,Oven Pushing(nos/d),290.2
October 2005-06,RSP,Oven Pushing(nos/d),291.354838709677
November 2005-06,RSP,Oven Pushing(nos/d),297.4
December 2005-06,RSP,Oven Pushing(nos/d),293.0
January 2005-06,RSP,Oven Pushing(nos/d),290.064516129032
February 2005-06,RSP,Oven Pushing(nos/d),291.142857142857
March 2005-06,RSP,Oven Pushing(nos/d),292.709677419355
April 2004-05,RSP,Oven Pushing(nos/d),230.433333333333
May 2004-05,RSP,Oven Pushing(nos/d),241.0
June 2004-05,RSP,Oven Pushing(nos/d),243.7
July 2004-05,RSP,Oven Pushing(nos/d),252.0
August 2004-05,RSP,Oven Pushing(nos/d),250.1
September 2004-05,RSP,Oven Pushing(nos/d),286.066666666667
October 2004-05,RSP,Oven Pushing(nos/d),300.0
November 2004-05,RSP,Oven Pushing(nos/d),302.033333333333
December 2004-05,RSP,Oven Pushing(nos/d),303.161290322581
January 2004-05,RSP,Oven Pushing(nos/d),303.096774193548
February 2004-05,RSP,Oven Pushing(nos/d),300.964285714286
March 2004-05,RSP,Oven Pushing(nos/d),303.41935483871
April 2003-04,RSP,Oven Pushing(nos/d),293.933333333333
May 2003-04,RSP,Oven Pushing(nos/d),289.0
June 2003-04,RSP,Oven Pushing(nos/d),296.333333333333
